276.47	0.670912	3.135126	1.081048	0.657922
277.09	0.668318	3.132792	1.078418	0.656123
277.72	0.665732	3.130461	1.075789	0.654333
278.34	0.663138	3.127876	1.071602	0.652577
278.97	0.660551	3.125268	1.067271	0.650834
279.59	0.657995	3.122881	1.063009	0.649099
280.22	0.655501	3.121065	1.058874	0.647370
280.84	0.653014	3.119249	1.054754	0.645652
281.47	0.650452	3.117217	1.051186	0.643820
282.09	0.647856	3.115069	1.047902	0.641927
282.72	0.645265	3.112903	1.044554	0.640037
283.34	0.642573	3.110137	1.039203	0.638040
283.96	0.639895	3.107376	1.033891	0.636045
284.59	0.637493	3.104738	1.029923	0.634031
285.21	0.635485	3.102275	1.027896	0.631988
285.84	0.633480	3.099814	1.025883	0.629942
286.46	0.630975	3.097377	1.022335	0.627859
287.09	0.628339	3.094950	1.018383	0.625772
287.71	0.625809	3.092529	1.014768	0.623623
288.34	0.623786	3.090119	1.012807	0.621106
288.96	0.621769	3.087712	1.010843	0.618604
289.59	0.619408	3.085283	1.007604	0.616418
290.21	0.616753	3.082836	1.003262	0.614508
290.84	0.614113	3.080390	0.998940	0.612610
291.46	0.611709	3.078331	0.996145	0.610987
292.09	0.609338	3.076314	0.993511	0.609399
292.71	0.607152	3.073885	0.991027	0.607607
293.34	0.605416	3.070418	0.988910	0.605290
293.96	0.603684	3.066960	0.986798	0.602985
294.59	0.601731	3.064551	0.984187	0.600946
295.21	0.599668	3.062682	0.981320	0.599046
295.84	0.597605	3.060791	0.978465	0.597160
296.46	0.595389	3.058215	0.975873	0.595423
297.09	0.593183	3.055646	0.973275	0.593690
297.71	0.590578	3.053321	0.971006	0.591875
298.34	0.587409	3.051350	0.969215	0.589937
298.96	0.584264	3.049393	0.967428	0.587996
299.59	0.582808	3.047316	0.965394	0.586235
300.21	0.581800	3.045188	0.963306	0.584523
300.83	0.580710	3.042870	0.961250	0.582739
301.46	0.579235	3.039672	0.959288	0.580590
302.08	0.577764	3.036483	0.957333	0.578453
302.71	0.575875	3.033998	0.955197	0.576589
303.33	0.573634	3.032115	0.952899	0.574961
303.96	0.571405	3.030238	0.950599	0.573345
304.58	0.569346	3.027320	0.948405	0.571189
305.21	0.567312	3.024313	0.946223	0.568992
305.83	0.565446	3.021734	0.944298	0.567161
306.46	0.563972	3.020184	0.942997	0.566206
307.08	0.562500	3.018641	0.941693	0.565250
307.71	0.560717	3.016394	0.939979	0.563566
308.33	0.558785	3.013802	0.938056	0.561526
308.96	0.556860	3.011228	0.936143	0.559507
309.58	0.554902	3.008859	0.934567	0.557799
310.21	0.552952	3.006497	0.932981	0.556097
310.83	0.551137	3.003841	0.931101	0.554304
311.46	0.549508	3.000776	0.928823	0.552378
312.08	0.547884	2.997722	0.926545	0.550453
312.71	0.546197	2.996055	0.925140	0.549117
313.33	0.544497	2.994749	0.923969	0.547929
313.96	0.542742	2.993138	0.922616	0.546590
314.58	0.540702	2.990027	0.920358	0.544535
315.21	0.538674	2.986926	0.918115	0.542486
315.83	0.536910	2.984414	0.916087	0.540707
316.46	0.535363	2.982389	0.914231	0.539154
317.08	0.533820	2.980373	0.912378	0.537611
317.70	0.532148	2.977763	0.910926	0.535877
318.33	0.530470	2.975112	0.909502	0.534137
318.95	0.528759	2.972490	0.907936	0.532544
319.58	0.526962	2.969924	0.906050	0.531283
320.20	0.525173	2.967367	0.904167	0.530029
320.83	0.523620	2.964959	0.902808	0.528635
321.45	0.522181	2.962625	0.901704	0.527179
322.08	0.520728	2.960306	0.900548	0.525728
322.70	0.518925	2.958149	0.898412	0.524231
323.33	0.517131	2.955999	0.896278	0.522742
323.95	0.515536	2.953801	0.894533	0.521311
324.58	0.514207	2.951535	0.893306	0.519951
325.20	0.512881	2.949276	0.892073	0.518596
325.83	0.511316	2.947468	0.890280	0.517415
326.45	0.509697	2.945774	0.888352	0.516275
327.08	0.508079	2.943982	0.886440	0.515201
327.70	0.506445	2.941711	0.884591	0.514444
328.33	0.504818	2.939445	0.882754	0.513685
328.95	0.503406	2.937338	0.881116	0.512715
329.58	0.502165	2.935361	0.879638	0.511580
330.20	0.500929	2.933389	0.878165	0.510451
330.83	0.499140	2.931211	0.876328	0.509576
331.45	0.497318	2.929019	0.874464	0.508727
332.08	0.495713	2.926974	0.872737	0.508018
332.70	0.494589	2.925260	0.871321	0.507618
333.33	0.493467	2.923550	0.869905	0.507223
333.95	0.492046	2.921793	0.868315	0.506338
334.57	0.490488	2.920015	0.866649	0.505225
335.20	0.488934	2.918247	0.864991	0.504161
335.82	0.487360	2.916587	0.863416	0.503811
336.45	0.485791	2.914927	0.861842	0.503466
337.07	0.484415	2.913329	0.860127	0.503234
337.70	0.483286	2.911811	0.858225	0.503148
338.32	0.482162	2.910295	0.856324	0.503067
338.95	0.480823	2.908321	0.854740	0.502577
339.57	0.479437	2.906240	0.853229	0.501987
340.20	0.478010	2.904276	0.851566	0.501372
340.82	0.476384	2.902834	0.849246	0.500649
341.45	0.474767	2.901389	0.846940	0.499923
342.07	0.473443	2.899880	0.845151	0.499824
342.70	0.472349	2.898319	0.843770	0.500216
343.32	0.471258	2.896759	0.842399	0.500606
343.95	0.469960	2.895444	0.840603	0.500459
344.57	0.468652	2.894145	0.838783	0.500281
345.20	0.467349	2.892787	0.836960	0.500155
345.82	0.466050	2.891299	0.835126	0.500139
346.45	0.464755	2.889808	0.833295	0.500127
347.07	0.463529	2.888775	0.831314	0.500153
347.70	0.462336	2.887949	0.829271	0.500198
348.32	0.461137	2.887086	0.827266	0.500255
348.95	0.459796	2.885726	0.825714	0.500429
349.57	0.458460	2.884364	0.824166	0.500605
350.19	0.457379	2.883258	0.822691	0.500935
350.82	0.456618	2.882480	0.821302	0.501461
351.44	0.455859	2.881697	0.819915	0.501990
352.07	0.454524	2.880323	0.818094	0.502357
352.69	0.453064	2.878812	0.816173	0.502685
353.32	0.451710	2.877386	0.814295	0.503032
353.94	0.450775	2.876320	0.812607	0.503464
354.57	0.449843	2.875252	0.810925	0.503891
355.19	0.448739	2.874304	0.808762	0.504379
355.82	0.447505	2.873449	0.806242	0.504913
356.44	0.446278	2.872591	0.803739	0.505441
357.07	0.445229	2.872074	0.802229	0.505839
357.69	0.444197	2.871574	0.800785	0.506231
